vial,cage,cagediet,assaydiet,lifespan
148,3b,3,4,27
148,3b,3,4,29
148,3b,3,4,29
148,3b,3,4,31.5
148,3b,3,4,34
148,3b,3,4,34
148,3b,3,4,34
148,3b,3,4,34
148,3b,3,4,34
148,3b,3,4,38.5
148,3b,3,4,38.5
148,3b,3,4,38.5
148,3b,3,4,41
148,3b,3,4,41
148,3b,3,4,41
148,3b,3,4,43
148,3b,3,4,45.5
148,3b,3,4,45.5
148,3b,3,4,45.5
148,3b,3,4,45.5
148,3b,3,4,45.5
148,3b,3,4,48
148,3b,3,4,48
148,3b,3,4,52.5
148,3b,3,4,52.5
148,3b,3,4,52.5
148,3b,3,4,52.5
148,3b,3,4,55
148,3b,3,4,55
148,3b,3,4,57
148,3b,3,4,57
148,3b,3,4,59.5
148,3b,3,4,59.5
148,3b,3,4,59.5
148,3b,3,4,62
148,3b,3,4,71
148,3b,3,4,71
149,3b,3,4,8
149,3b,3,4,8
149,3b,3,4,8
149,3b,3,4,13
149,3b,3,4,24.5
149,3b,3,4,24.5
149,3b,3,4,24.5
149,3b,3,4,27
149,3b,3,4,31.5
149,3b,3,4,31.5
149,3b,3,4,31.5
149,3b,3,4,34
149,3b,3,4,36
149,3b,3,4,38.5
149,3b,3,4,38.5
149,3b,3,4,38.5
149,3b,3,4,38.5
149,3b,3,4,38.5
149,3b,3,4,41
149,3b,3,4,41
149,3b,3,4,43
149,3b,3,4,45.5
149,3b,3,4,45.5
149,3b,3,4,45.5
149,3b,3,4,45.5
149,3b,3,4,45.5
149,3b,3,4,48
149,3b,3,4,48
149,3b,3,4,48
149,3b,3,4,50
149,3b,3,4,50
149,3b,3,4,52.5
149,3b,3,4,52.5
149,3b,3,4,55
149,3b,3,4,59.5
149,3b,3,4,59.5
149,3b,3,4,59.5
149,3b,3,4,59.5
149,3b,3,4,64
149,3b,3,4,73.5
150,3b,3,4,22
150,3b,3,4,24.5
150,3b,3,4,29
150,3b,3,4,31.5
150,3b,3,4,34
150,3b,3,4,34
150,3b,3,4,34
150,3b,3,4,34
150,3b,3,4,36
150,3b,3,4,36
150,3b,3,4,36
150,3b,3,4,36
150,3b,3,4,36
150,3b,3,4,38.5
150,3b,3,4,38.5
150,3b,3,4,38.5
150,3b,3,4,38.5
150,3b,3,4,41
150,3b,3,4,41
150,3b,3,4,41
150,3b,3,4,41
150,3b,3,4,45.5
150,3b,3,4,45.5
150,3b,3,4,45.5
150,3b,3,4,48
150,3b,3,4,48
150,3b,3,4,48
150,3b,3,4,50
150,3b,3,4,52.5
150,3b,3,4,52.5
150,3b,3,4,52.5
150,3b,3,4,55
150,3b,3,4,57
150,3b,3,4,59.5
150,3b,3,4,59.5
150,3b,3,4,59.5
150,3b,3,4,59.5
150,3b,3,4,64
150,3b,3,4,71
150,3b,3,4,92
151,3c,3,4,27
151,3c,3,4,31.5
151,3c,3,4,31.5
151,3c,3,4,31.5
151,3c,3,4,34
151,3c,3,4,34
151,3c,3,4,36
151,3c,3,4,38.5
151,3c,3,4,38.5
151,3c,3,4,43
151,3c,3,4,43
151,3c,3,4,43
151,3c,3,4,43
151,3c,3,4,43
151,3c,3,4,43
151,3c,3,4,43
151,3c,3,4,43
151,3c,3,4,43
151,3c,3,4,45.5
151,3c,3,4,45.5
151,3c,3,4,45.5
151,3c,3,4,45.5
151,3c,3,4,45.5
151,3c,3,4,48
151,3c,3,4,48
151,3c,3,4,48
151,3c,3,4,48
151,3c,3,4,50
151,3c,3,4,50
151,3c,3,4,52.5
151,3c,3,4,52.5
151,3c,3,4,55
151,3c,3,4,57
151,3c,3,4,59.5
151,3c,3,4,59.5
151,3c,3,4,64
151,3c,3,4,66.5
151,3c,3,4,69
151,3c,3,4,69
151,3c,3,4,83
152,3c,3,4,10.5
152,3c,3,4,17.5
152,3c,3,4,24.5
152,3c,3,4,29
152,3c,3,4,29
152,3c,3,4,29
152,3c,3,4,29
152,3c,3,4,29
152,3c,3,4,29
152,3c,3,4,31.5
152,3c,3,4,34
152,3c,3,4,36
152,3c,3,4,38.5
152,3c,3,4,38.5
152,3c,3,4,41
152,3c,3,4,41
152,3c,3,4,41
152,3c,3,4,43
152,3c,3,4,43
152,3c,3,4,43
152,3c,3,4,45.5
152,3c,3,4,45.5
152,3c,3,4,45.5
152,3c,3,4,45.5
152,3c,3,4,48
152,3c,3,4,48
152,3c,3,4,50
152,3c,3,4,52.5
152,3c,3,4,52.5
152,3c,3,4,52.5
152,3c,3,4,52.5
152,3c,3,4,52.5
152,3c,3,4,52.5
152,3c,3,4,52.5
152,3c,3,4,55
152,3c,3,4,57
152,3c,3,4,62
152,3c,3,4,64
152,3c,3,4,64
152,3c,3,4,66.5
153,3c,3,4,24.5
153,3c,3,4,24.5
153,3c,3,4,31.5
153,3c,3,4,31.5
153,3c,3,4,31.5
153,3c,3,4,34
153,3c,3,4,34
153,3c,3,4,36
153,3c,3,4,36
153,3c,3,4,36
153,3c,3,4,38.5
153,3c,3,4,38.5
153,3c,3,4,38.5
153,3c,3,4,38.5
153,3c,3,4,38.5
153,3c,3,4,38.5
153,3c,3,4,38.5
153,3c,3,4,41
153,3c,3,4,43
153,3c,3,4,43
153,3c,3,4,45.5
153,3c,3,4,45.5
153,3c,3,4,45.5
153,3c,3,4,50
153,3c,3,4,50
153,3c,3,4,50
153,3c,3,4,52.5
153,3c,3,4,52.5
153,3c,3,4,52.5
153,3c,3,4,52.5
153,3c,3,4,55
153,3c,3,4,55
153,3c,3,4,55
153,3c,3,4,55
153,3c,3,4,57
153,3c,3,4,57
153,3c,3,4,57
153,3c,3,4,59.5
153,3c,3,4,59.5
153,3c,3,4,64
154,3d,3,4,20
154,3d,3,4,27
154,3d,3,4,31.5
154,3d,3,4,36
154,3d,3,4,38.5
154,3d,3,4,38.5
154,3d,3,4,38.5
154,3d,3,4,43
154,3d,3,4,43
154,3d,3,4,43
154,3d,3,4,43
154,3d,3,4,45.5
154,3d,3,4,45.5
154,3d,3,4,45.5
154,3d,3,4,45.5
154,3d,3,4,48
154,3d,3,4,48
154,3d,3,4,48
154,3d,3,4,50
154,3d,3,4,50
154,3d,3,4,50
154,3d,3,4,50
154,3d,3,4,50
154,3d,3,4,52.5
154,3d,3,4,52.5
154,3d,3,4,52.5
154,3d,3,4,52.5
154,3d,3,4,52.5
154,3d,3,4,52.5
154,3d,3,4,52.5
154,3d,3,4,52.5
154,3d,3,4,52.5
154,3d,3,4,57
154,3d,3,4,59.5
154,3d,3,4,59.5
154,3d,3,4,59.5
154,3d,3,4,66.5
154,3d,3,4,66.5
154,3d,3,4,71
154,3d,3,4,73.5
155,3d,3,4,10.5
155,3d,3,4,29
155,3d,3,4,34
155,3d,3,4,43
155,3d,3,4,45.5
155,3d,3,4,45.5
155,3d,3,4,45.5
155,3d,3,4,45.5
155,3d,3,4,45.5
155,3d,3,4,45.5
155,3d,3,4,45.5
155,3d,3,4,45.5
155,3d,3,4,48
155,3d,3,4,48
155,3d,3,4,48
155,3d,3,4,48
155,3d,3,4,50
155,3d,3,4,50
155,3d,3,4,50
155,3d,3,4,50
155,3d,3,4,52.5
155,3d,3,4,52.5
155,3d,3,4,55
155,3d,3,4,55
155,3d,3,4,55
155,3d,3,4,57
155,3d,3,4,57
155,3d,3,4,57
155,3d,3,4,59.5
155,3d,3,4,59.5
155,3d,3,4,59.5
155,3d,3,4,59.5
155,3d,3,4,59.5
155,3d,3,4,62
155,3d,3,4,64
155,3d,3,4,64
155,3d,3,4,66.5
155,3d,3,4,71
155,3d,3,4,73.5
155,3d,3,4,73.5
156,3d,3,4,27
156,3d,3,4,36
156,3d,3,4,36
156,3d,3,4,41
156,3d,3,4,41
156,3d,3,4,41
156,3d,3,4,41
156,3d,3,4,43
156,3d,3,4,45.5
156,3d,3,4,45.5
156,3d,3,4,45.5
156,3d,3,4,45.5
156,3d,3,4,45.5
156,3d,3,4,45.5
156,3d,3,4,45.5
156,3d,3,4,45.5
156,3d,3,4,48
156,3d,3,4,48
156,3d,3,4,48
156,3d,3,4,48
156,3d,3,4,52.5
156,3d,3,4,52.5
156,3d,3,4,52.5
156,3d,3,4,52.5
156,3d,3,4,52.5
156,3d,3,4,52.5
156,3d,3,4,52.5
156,3d,3,4,55
156,3d,3,4,57
156,3d,3,4,57
156,3d,3,4,59.5
156,3d,3,4,59.5
156,3d,3,4,59.5
156,3d,3,4,59.5
156,3d,3,4,59.5
156,3d,3,4,62
156,3d,3,4,66.5
156,3d,3,4,66.5
156,3d,3,4,71
156,3d,3,4,73.5
157,3a,3,4,20
157,3a,3,4,27
157,3a,3,4,31.5
157,3a,3,4,48
157,3a,3,4,50
157,3a,3,4,50
157,3a,3,4,55
157,3a,3,4,55
157,3a,3,4,64
157,3a,3,4,66.5
157,3a,3,4,66.5
157,3a,3,4,66.5
157,3a,3,4,69
157,3a,3,4,69
157,3a,3,4,69
157,3a,3,4,69
157,3a,3,4,69
157,3a,3,4,69
157,3a,3,4,71
157,3a,3,4,71
157,3a,3,4,71
157,3a,3,4,71
157,3a,3,4,71
157,3a,3,4,71
157,3a,3,4,71
157,3a,3,4,71
157,3a,3,4,71
157,3a,3,4,71
157,3a,3,4,73.5
157,3a,3,4,73.5
157,3a,3,4,73.5
157,3a,3,4,73.5
157,3a,3,4,73.5
157,3a,3,4,73.5
157,3a,3,4,73.5
157,3a,3,4,73.5
157,3a,3,4,80.5
157,3a,3,4,80.5
157,3a,3,4,83
157,3a,3,4,83
158,3a,3,4,17.5
158,3a,3,4,57
158,3a,3,4,57
158,3a,3,4,59.5
158,3a,3,4,64
158,3a,3,4,66.5
158,3a,3,4,66.5
158,3a,3,4,66.5
158,3a,3,4,69
158,3a,3,4,69
158,3a,3,4,71
158,3a,3,4,71
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,73.5
158,3a,3,4,76
158,3a,3,4,76
158,3a,3,4,76
158,3a,3,4,76
158,3a,3,4,76
158,3a,3,4,76
158,3a,3,4,78
158,3a,3,4,78
158,3a,3,4,80.5
158,3a,3,4,80.5
158,3a,3,4,80.5
158,3a,3,4,83
158,3a,3,4,83
158,3a,3,4,87.5
158,3a,3,4,94.5
159,3a,3,4,24.5
159,3a,3,4,24.5
159,3a,3,4,27
159,3a,3,4,31.5
159,3a,3,4,43
159,3a,3,4,45.5
159,3a,3,4,50
159,3a,3,4,57
159,3a,3,4,64
159,3a,3,4,66.5
159,3a,3,4,66.5
159,3a,3,4,66.5
159,3a,3,4,69
159,3a,3,4,69
159,3a,3,4,69
159,3a,3,4,71
159,3a,3,4,71
159,3a,3,4,71
159,3a,3,4,73.5
159,3a,3,4,73.5
159,3a,3,4,73.5
159,3a,3,4,73.5
159,3a,3,4,73.5
159,3a,3,4,73.5
159,3a,3,4,76
159,3a,3,4,78
159,3a,3,4,78
159,3a,3,4,80.5
159,3a,3,4,80.5
159,3a,3,4,80.5
159,3a,3,4,83
159,3a,3,4,83
159,3a,3,4,83
159,3a,3,4,83
159,3a,3,4,85
159,3a,3,4,85
159,3a,3,4,85
159,3a,3,4,87.5
159,3a,3,4,94.5
159,3a,3,4,98
160,3b,3,4,27
160,3b,3,4,41
160,3b,3,4,48
160,3b,3,4,59.5
160,3b,3,4,59.5
160,3b,3,4,64
160,3b,3,4,66.5
160,3b,3,4,66.5
160,3b,3,4,66.5
160,3b,3,4,66.5
160,3b,3,4,69
160,3b,3,4,69
160,3b,3,4,69
160,3b,3,4,69
160,3b,3,4,69
160,3b,3,4,69
160,3b,3,4,69
160,3b,3,4,69
160,3b,3,4,71
160,3b,3,4,71
160,3b,3,4,71
160,3b,3,4,73.5
160,3b,3,4,73.5
160,3b,3,4,73.5
160,3b,3,4,73.5
160,3b,3,4,73.5
160,3b,3,4,73.5
160,3b,3,4,76
160,3b,3,4,76
160,3b,3,4,76
160,3b,3,4,76
160,3b,3,4,78
160,3b,3,4,78
160,3b,3,4,80.5
160,3b,3,4,80.5
160,3b,3,4,80.5
160,3b,3,4,80.5
160,3b,3,4,80.5
160,3b,3,4,87.5
160,3b,3,4,90
161,3b,3,4,50
161,3b,3,4,52.5
161,3b,3,4,62
161,3b,3,4,64
161,3b,3,4,66.5
161,3b,3,4,66.5
161,3b,3,4,66.5
161,3b,3,4,66.5
161,3b,3,4,66.5
161,3b,3,4,69
161,3b,3,4,69
161,3b,3,4,69
161,3b,3,4,69
161,3b,3,4,69
161,3b,3,4,69
161,3b,3,4,69
161,3b,3,4,69
161,3b,3,4,69
161,3b,3,4,69
161,3b,3,4,71
161,3b,3,4,71
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,73.5
161,3b,3,4,76
161,3b,3,4,80.5
161,3b,3,4,80.5
161,3b,3,4,80.5
161,3b,3,4,83
161,3b,3,4,90
162,3b,3,4,24.5
162,3b,3,4,31.5
162,3b,3,4,50
162,3b,3,4,50
162,3b,3,4,57
162,3b,3,4,59.5
162,3b,3,4,59.5
162,3b,3,4,62
162,3b,3,4,62
162,3b,3,4,62
162,3b,3,4,62
162,3b,3,4,62
162,3b,3,4,62
162,3b,3,4,62
162,3b,3,4,64
162,3b,3,4,64
162,3b,3,4,66.5
162,3b,3,4,66.5
162,3b,3,4,66.5
162,3b,3,4,66.5
162,3b,3,4,66.5
162,3b,3,4,69
162,3b,3,4,69
162,3b,3,4,69
162,3b,3,4,69
162,3b,3,4,71
162,3b,3,4,71
162,3b,3,4,71
162,3b,3,4,73.5
162,3b,3,4,73.5
162,3b,3,4,73.5
162,3b,3,4,73.5
162,3b,3,4,73.5
162,3b,3,4,73.5
162,3b,3,4,73.5
162,3b,3,4,73.5
162,3b,3,4,73.5
162,3b,3,4,78
162,3b,3,4,80.5
162,3b,3,4,87.5
163,3c,3,4,17.5
163,3c,3,4,27
163,3c,3,4,43
163,3c,3,4,55
163,3c,3,4,64
163,3c,3,4,64
163,3c,3,4,66.5
163,3c,3,4,66.5
163,3c,3,4,66.5
163,3c,3,4,69
163,3c,3,4,69
163,3c,3,4,69
163,3c,3,4,69
163,3c,3,4,69
163,3c,3,4,69
163,3c,3,4,69
163,3c,3,4,69
163,3c,3,4,71
163,3c,3,4,71
163,3c,3,4,71
163,3c,3,4,71
163,3c,3,4,73.5
163,3c,3,4,73.5
163,3c,3,4,73.5
163,3c,3,4,73.5
163,3c,3,4,73.5
163,3c,3,4,76
163,3c,3,4,76
163,3c,3,4,76
163,3c,3,4,78
163,3c,3,4,78
163,3c,3,4,78
163,3c,3,4,80.5
163,3c,3,4,80.5
163,3c,3,4,80.5
163,3c,3,4,80.5
163,3c,3,4,80.5
163,3c,3,4,87.5
163,3c,3,4,90
164,3c,3,4,3.5
164,3c,3,4,36
164,3c,3,4,59.5
164,3c,3,4,59.5
164,3c,3,4,64
164,3c,3,4,64
164,3c,3,4,66.5
164,3c,3,4,66.5
164,3c,3,4,66.5
164,3c,3,4,69
164,3c,3,4,69
164,3c,3,4,69
164,3c,3,4,71
164,3c,3,4,71
164,3c,3,4,71
164,3c,3,4,73.5
164,3c,3,4,73.5
164,3c,3,4,73.5
164,3c,3,4,73.5
164,3c,3,4,73.5
164,3c,3,4,73.5
164,3c,3,4,73.5
164,3c,3,4,76
164,3c,3,4,76
164,3c,3,4,76
164,3c,3,4,78
164,3c,3,4,78
164,3c,3,4,78
164,3c,3,4,78
164,3c,3,4,80.5
164,3c,3,4,80.5
164,3c,3,4,80.5
164,3c,3,4,80.5
164,3c,3,4,80.5
164,3c,3,4,80.5
164,3c,3,4,83
164,3c,3,4,83
164,3c,3,4,83
164,3c,3,4,85
164,3c,3,4,85
165,3c,3,4,34
165,3c,3,4,36
165,3c,3,4,45.5
165,3c,3,4,55
165,3c,3,4,57
165,3c,3,4,59.5
165,3c,3,4,64
165,3c,3,4,64
165,3c,3,4,64
165,3c,3,4,64
165,3c,3,4,64
165,3c,3,4,66.5
165,3c,3,4,66.5
165,3c,3,4,66.5
165,3c,3,4,69
165,3c,3,4,69
165,3c,3,4,69
165,3c,3,4,69
165,3c,3,4,71
165,3c,3,4,71
165,3c,3,4,71
165,3c,3,4,71
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,73.5
165,3c,3,4,76
165,3c,3,4,83
165,3c,3,4,83
166,3d,3,4,22
166,3d,3,4,27
166,3d,3,4,57
166,3d,3,4,59.5
166,3d,3,4,64
166,3d,3,4,66.5
166,3d,3,4,66.5
166,3d,3,4,66.5
166,3d,3,4,69
166,3d,3,4,69
166,3d,3,4,71
166,3d,3,4,71
166,3d,3,4,71
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,73.5
166,3d,3,4,76
166,3d,3,4,76
166,3d,3,4,76
166,3d,3,4,76
166,3d,3,4,76
166,3d,3,4,78
166,3d,3,4,78
166,3d,3,4,78
166,3d,3,4,80.5
166,3d,3,4,80.5
166,3d,3,4,80.5
166,3d,3,4,83
166,3d,3,4,85
166,3d,3,4,87.5
166,3d,3,4,94.5
167,3d,3,4,50
167,3d,3,4,50
167,3d,3,4,62
167,3d,3,4,64
167,3d,3,4,64
167,3d,3,4,66.5
167,3d,3,4,66.5
167,3d,3,4,66.5
167,3d,3,4,66.5
167,3d,3,4,66.5
167,3d,3,4,69
167,3d,3,4,69
167,3d,3,4,69
167,3d,3,4,69
167,3d,3,4,69
167,3d,3,4,69
167,3d,3,4,69
167,3d,3,4,69
167,3d,3,4,69
167,3d,3,4,71
167,3d,3,4,71
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,73.5
167,3d,3,4,76
167,3d,3,4,76
167,3d,3,4,80.5
167,3d,3,4,80.5
167,3d,3,4,83
167,3d,3,4,85
167,3d,3,4,90
168,3d,3,4,50
168,3d,3,4,50
168,3d,3,4,59.5
168,3d,3,4,64
168,3d,3,4,64
168,3d,3,4,64
168,3d,3,4,66.5
168,3d,3,4,66.5
168,3d,3,4,66.5
168,3d,3,4,69
168,3d,3,4,69
168,3d,3,4,69
168,3d,3,4,71
168,3d,3,4,71
168,3d,3,4,73.5
168,3d,3,4,73.5
168,3d,3,4,73.5
168,3d,3,4,73.5
168,3d,3,4,73.5
168,3d,3,4,73.5
168,3d,3,4,73.5
168,3d,3,4,76
168,3d,3,4,76
168,3d,3,4,76
168,3d,3,4,76
168,3d,3,4,78
168,3d,3,4,78
168,3d,3,4,78
168,3d,3,4,78
168,3d,3,4,80.5
168,3d,3,4,80.5
168,3d,3,4,80.5
168,3d,3,4,80.5
168,3d,3,4,80.5
168,3d,3,4,80.5
168,3d,3,4,80.5
168,3d,3,4,80.5
168,3d,3,4,83
168,3d,3,4,83
168,3d,3,4,85
169,3a,3,1,10.5
169,3a,3,1,29
169,3a,3,1,29
169,3a,3,1,31.5
169,3a,3,1,31.5
169,3a,3,1,31.5
169,3a,3,1,34
169,3a,3,1,36
169,3a,3,1,36
169,3a,3,1,38.5
169,3a,3,1,38.5
169,3a,3,1,41
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,45.5
169,3a,3,1,48
169,3a,3,1,48
169,3a,3,1,48
169,3a,3,1,48
169,3a,3,1,50
169,3a,3,1,50
169,3a,3,1,52.5
169,3a,3,1,52.5
169,3a,3,1,52.5
169,3a,3,1,62
169,3a,3,1,62
169,3a,3,1,64
169,3a,3,1,64
169,3a,3,1,66.5
170,3a,3,1,22
170,3a,3,1,24.5
170,3a,3,1,34
170,3a,3,1,34
170,3a,3,1,34
170,3a,3,1,36
170,3a,3,1,38.5
170,3a,3,1,41
170,3a,3,1,43
170,3a,3,1,43
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,45.5
170,3a,3,1,48
170,3a,3,1,48
170,3a,3,1,48
170,3a,3,1,48
170,3a,3,1,48
170,3a,3,1,50
170,3a,3,1,50
170,3a,3,1,52.5
170,3a,3,1,52.5
170,3a,3,1,52.5
170,3a,3,1,52.5
170,3a,3,1,52.5
170,3a,3,1,55
170,3a,3,1,55
170,3a,3,1,57
170,3a,3,1,57
170,3a,3,1,59.5
170,3a,3,1,66.5
170,3a,3,1,73.5
171,3a,3,1,8
171,3a,3,1,31.5
171,3a,3,1,31.5
171,3a,3,1,31.5
171,3a,3,1,41
171,3a,3,1,41
171,3a,3,1,43
171,3a,3,1,45.5
171,3a,3,1,45.5
171,3a,3,1,45.5
171,3a,3,1,45.5
171,3a,3,1,48
171,3a,3,1,48
171,3a,3,1,48
171,3a,3,1,48
171,3a,3,1,48
171,3a,3,1,48
171,3a,3,1,50
171,3a,3,1,50
171,3a,3,1,50
171,3a,3,1,50
171,3a,3,1,50
171,3a,3,1,50
171,3a,3,1,50
171,3a,3,1,52.5
171,3a,3,1,52.5
171,3a,3,1,52.5
171,3a,3,1,52.5
171,3a,3,1,52.5
171,3a,3,1,52.5
171,3a,3,1,52.5
171,3a,3,1,52.5
171,3a,3,1,52.5
171,3a,3,1,57
171,3a,3,1,59.5
171,3a,3,1,59.5
171,3a,3,1,59.5
171,3a,3,1,59.5
171,3a,3,1,59.5
171,3a,3,1,66.5
172,3b,3,1,8
172,3b,3,1,29
172,3b,3,1,31.5
172,3b,3,1,31.5
172,3b,3,1,31.5
172,3b,3,1,31.5
172,3b,3,1,31.5
172,3b,3,1,31.5
172,3b,3,1,31.5
172,3b,3,1,34
172,3b,3,1,36
172,3b,3,1,38.5
172,3b,3,1,38.5
172,3b,3,1,38.5
172,3b,3,1,38.5
172,3b,3,1,38.5
172,3b,3,1,41
172,3b,3,1,43
172,3b,3,1,45.5
172,3b,3,1,45.5
172,3b,3,1,45.5
172,3b,3,1,45.5
172,3b,3,1,48
172,3b,3,1,48
172,3b,3,1,50
172,3b,3,1,50
172,3b,3,1,50
172,3b,3,1,50
172,3b,3,1,50
172,3b,3,1,52.5
172,3b,3,1,52.5
172,3b,3,1,52.5
172,3b,3,1,52.5
172,3b,3,1,52.5
172,3b,3,1,59.5
172,3b,3,1,59.5
172,3b,3,1,62
172,3b,3,1,66.5
172,3b,3,1,73.5
173,3b,3,1,15
173,3b,3,1,15
173,3b,3,1,17.5
173,3b,3,1,17.5
173,3b,3,1,17.5
173,3b,3,1,29
173,3b,3,1,31.5
173,3b,3,1,34
173,3b,3,1,34
173,3b,3,1,36
173,3b,3,1,36
173,3b,3,1,38.5
173,3b,3,1,38.5
173,3b,3,1,38.5
173,3b,3,1,41
173,3b,3,1,41
173,3b,3,1,43
173,3b,3,1,43
173,3b,3,1,45.5
173,3b,3,1,45.5
173,3b,3,1,45.5
173,3b,3,1,45.5
173,3b,3,1,45.5
173,3b,3,1,45.5
173,3b,3,1,45.5
173,3b,3,1,48
173,3b,3,1,48
173,3b,3,1,48
173,3b,3,1,52.5
173,3b,3,1,52.5
173,3b,3,1,52.5
173,3b,3,1,52.5
173,3b,3,1,52.5
173,3b,3,1,52.5
173,3b,3,1,59.5
173,3b,3,1,62
173,3b,3,1,66.5
173,3b,3,1,66.5
173,3b,3,1,66.5
173,3b,3,1,66.5
174,3b,3,1,8
174,3b,3,1,24.5
174,3b,3,1,24.5
174,3b,3,1,34
174,3b,3,1,34
174,3b,3,1,36
174,3b,3,1,36
174,3b,3,1,36
174,3b,3,1,38.5
174,3b,3,1,38.5
174,3b,3,1,41
174,3b,3,1,41
174,3b,3,1,41
174,3b,3,1,41
174,3b,3,1,41
174,3b,3,1,41
174,3b,3,1,45.5
174,3b,3,1,45.5
174,3b,3,1,45.5
174,3b,3,1,45.5
174,3b,3,1,45.5
174,3b,3,1,45.5
174,3b,3,1,45.5
174,3b,3,1,50
174,3b,3,1,50
174,3b,3,1,50
174,3b,3,1,52.5
174,3b,3,1,52.5
174,3b,3,1,52.5
174,3b,3,1,57
174,3b,3,1,57
174,3b,3,1,59.5
174,3b,3,1,59.5
174,3b,3,1,59.5
174,3b,3,1,62
174,3b,3,1,62
174,3b,3,1,66.5
174,3b,3,1,66.5
174,3b,3,1,66.5
174,3b,3,1,71
175,3c,3,1,8
175,3c,3,1,22
175,3c,3,1,27
175,3c,3,1,31.5
175,3c,3,1,31.5
175,3c,3,1,31.5
175,3c,3,1,38.5
175,3c,3,1,38.5
175,3c,3,1,38.5
175,3c,3,1,38.5
175,3c,3,1,38.5
175,3c,3,1,38.5
175,3c,3,1,41
175,3c,3,1,41
175,3c,3,1,43
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,45.5
175,3c,3,1,48
175,3c,3,1,48
175,3c,3,1,48
175,3c,3,1,52.5
175,3c,3,1,52.5
175,3c,3,1,52.5
175,3c,3,1,52.5
175,3c,3,1,52.5
175,3c,3,1,52.5
175,3c,3,1,59.5
175,3c,3,1,59.5
176,3c,3,1,1
176,3c,3,1,15
176,3c,3,1,17.5
176,3c,3,1,22
176,3c,3,1,27
176,3c,3,1,27
176,3c,3,1,31.5
176,3c,3,1,31.5
176,3c,3,1,36
176,3c,3,1,36
176,3c,3,1,38.5
176,3c,3,1,38.5
176,3c,3,1,38.5
176,3c,3,1,38.5
176,3c,3,1,38.5
176,3c,3,1,38.5
176,3c,3,1,41
176,3c,3,1,41
176,3c,3,1,41
176,3c,3,1,45.5
176,3c,3,1,45.5
176,3c,3,1,48
176,3c,3,1,50
176,3c,3,1,50
176,3c,3,1,52.5
176,3c,3,1,52.5
176,3c,3,1,52.5
176,3c,3,1,52.5
176,3c,3,1,52.5
176,3c,3,1,52.5
176,3c,3,1,52.5
176,3c,3,1,52.5
176,3c,3,1,52.5
176,3c,3,1,52.5
176,3c,3,1,57
176,3c,3,1,57
176,3c,3,1,59.5
176,3c,3,1,62
176,3c,3,1,62
176,3c,3,1,66.5
177,3c,3,1,31.5
177,3c,3,1,31.5
177,3c,3,1,31.5
177,3c,3,1,34
177,3c,3,1,34
177,3c,3,1,34
177,3c,3,1,36
