FID,Shelf_stack,Sex,Diet,Level,Size,Batch,P_day,P2_day,L_day,L2_day,ZP,ZP2,ZL,ZL2,Ln,Wt,CI
LR461,J1,F,4,100,S,6,0.056108,0.003148108,0.006591,4.34E-05,0.989100935,0.774334385,-0.455541815,-0.507039793,NA,NA,NA
LR462,J1,M,4,75,L,6,0.04482,0.002008832,0.005265,2.77E-05,0.212911734,-0.04527398,-0.696019673,-0.68233422,NA,NA,NA
LR463,J1,M,1,100,S,6,0.039825,0.001586031,0.003894,1.52E-05,-0.002494972,-0.205690054,-0.868488254,-0.738687923,NA,NA,NA
LR464,J1,M,3,50,S,6,0.03612,0.001304654,0.01435,0.000205923,-0.162271118,-0.312448064,0.446851996,0.117409963,NA,NA,NA
LR465,J2,M,4,100,S,6,0.05312,0.002821734,0.00624,3.89E-05,0.570844801,0.263151371,-0.573366962,-0.631992416,NA,NA,NA
LR466,J2,F,5,100,L,6,0.04368,0.001907942,0.02688,0.000722534,0.357190726,0.097042502,2.125859623,2.320686619,NA,NA,NA
LR467,J2,M,4,50,L,6,0.02988,0.000892814,0.00351,1.23E-05,-0.431367785,-0.468705395,-0.916794552,-0.751447278,NA,NA,NA
LR468,J2,F,4,100,L,6,0.069388,0.004814695,0.008151,6.64E-05,1.664331671,1.684507576,-0.257060557,-0.411278731,NA,NA,NA
LR469,J2,F,4,50,S,6,0.028054,0.000787027,0.0032955,1.09E-05,-0.437323994,-0.515122829,-0.874833473,-0.64270633,NA,NA,NA
LR470,J2,F,4,75,S,6,0.042053333,0.001768483,0.00494,2.44E-05,0.274481723,0.020879756,-0.665601147,-0.586312339,NA,NA,NA
LR471,J2,M,1,100,L,6,0.0675,0.00455625,0.0066,4.36E-05,1.19097462,0.92124879,-0.528079807,-0.611247863,NA,NA,NA
LR472,J2,M,2,75,S,6,0.07931375,0.006290671,0.0173875,0.000302325,1.700436278,1.579310164,0.828962365,0.55004592,NA,NA,NA
LR473,J3,M,1,50,S,6,0.0199125,0.000396508,0.001947,3.79E-06,-0.861210898,-0.657010201,-1.113416282,-0.789725296,NA,NA,NA
LR474,J3,F,3,50,L,6,0.0401835,0.001614714,0.015964375,0.000254861,0.179408778,-0.063098111,0.737047455,0.373306984,NA,NA,NA
LR475,J3,M,5,75,S,6,0.02457,0.000603685,0.01512,0.000228614,-0.660358699,-0.578404613,0.543716189,0.219243354,NA,NA,NA
LR476,J3,F,3,75,S,6,0.05418,0.002935472,0.021525,0.000463326,0.891070449,0.658207482,1.444534535,1.241350458,NA,NA,NA
LR477,J3,M,4,50,S,6,0.02656,0.000705434,0.00312,9.73E-06,-0.574541012,-0.539799749,-0.965855636,-0.763051464,NA,NA,NA
LR478,J3,M,2,50,S,6,0.05292525,0.002801082,0.0116025,0.000134618,0.562446311,0.25531574,0.101222947,-0.202594879,NA,NA,NA
LR479,J3,M,5,100,L,6,0.04368,0.001907942,0.02688,0.000722534,0.163749843,-0.083552929,2.023096577,2.43587321,NA,NA,NA
LR480,J3,M,5,75,L,6,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,NA,NA,NA
LR481,J1,M,3,75,L,6,0.05418,0.002935472,0.021525,0.000463326,0.616556735,0.306305014,1.34945015,1.272591319,NA,NA,NA
LR482,J1,F,3,75,L,6,0.0600495,0.003605942,0.023856875,0.00056915,1.189509214,1.024371276,1.741222666,1.681999164,NA,NA,NA
LR483,J1,M,2,75,L,6,0.080055,0.006408803,0.01755,0.000308002,1.732402288,1.624130946,0.849404483,0.57552334,NA,NA,NA
LR484,J1,F,2,75,S,6,0.05337,0.002848357,0.0117,0.00013689,0.849885442,0.610631365,0.194484305,-0.117921552,NA,NA,NA
LR485,J1,M,3,75,S,6,0.05418,0.002935472,0.021525,0.000463326,0.616556735,0.306305014,1.34945015,1.272591319,NA,NA,NA
LR486,J1,M,2,75,S,6,0.07931375,0.006290671,0.0173875,0.000302325,1.700436278,1.579310164,0.828962365,0.55004592,NA,NA,NA
LR487,J1,M,5,50,S,6,0.01638,0.000268304,0.01008,0.000101606,-1.013548074,-0.705652428,-0.090303978,-0.350747181,NA,NA,NA
LR488,J1,F,4,100,S,6,0.056108,0.003148108,0.006591,4.34E-05,0.989100935,0.774334385,-0.455541815,-0.507039793,NA,NA,NA
LR489,J2,M,1,75,L,6,0.050625,0.002562891,0.00495,2.45E-05,0.463249259,0.164943047,-0.735645933,-0.696774716,NA,NA,NA
LR490,J2,F,2,100,L,6,0.08895,0.007912102,0.0195,0.00038025,2.658975018,3.376094523,1.186890595,0.895423901,NA,NA,NA
LR491,J2,F,4,50,L,6,0.034694,0.001203674,0.0040755,1.66E-05,-0.099708626,-0.287579395,-0.775592844,-0.61876596,NA,NA,NA
LR492,J2,F,1,50,L,6,0.0300375,0.000902251,0.002937,8.63E-06,-0.336471572,-0.452195544,-0.920445993,-0.652010028,NA,NA,NA
LR493,J2,M,5,50,S,6,0.01638,0.000268304,0.01008,0.000101606,-1.013548074,-0.705652428,-0.090303978,-0.350747181,NA,NA,NA
LR494,J2,F,2,100,L,6,0.08895,0.007912102,0.0195,0.00038025,2.658975018,3.376094523,1.186890595,0.895423901,NA,NA,NA
LR495,J2,F,3,100,S,6,0.07224,0.005218618,0.0287,0.00082369,1.809343573,1.905102052,2.357421091,2.741897881,NA,NA,NA
LR496,J2,F,3,75,S,6,0.05418,0.002935472,0.021525,0.000463326,0.891070449,0.658207482,1.444534535,1.241350458,NA,NA,NA
LR497,J3,F,5,100,S,6,0.026754,0.000715777,0.016464,0.000271063,-0.503423388,-0.554034593,0.800615531,0.44077174,NA,NA,NA
LR498,J3,F,5,100,S,6,0.026754,0.000715777,0.016464,0.000271063,-0.503423388,-0.554034593,0.800615531,0.44077174,NA,NA,NA
LR499,J3,F,1,50,S,6,0.02025,0.000410063,0.00198,3.92E-06,-0.834123742,-0.720994186,-1.042206611,-0.671603914,NA,NA,NA
LR500,J3,M,4,50,L,6,0.02988,0.000892814,0.00351,1.23E-05,-0.431367785,-0.468705395,-0.916794552,-0.751447278,NA,NA,NA
LR501,J3,F,2,50,L,6,0.044475,0.001978026,0.00975,9.51E-05,0.397613048,0.135317479,-0.053617268,-0.292090302,NA,NA,NA
LR502,J3,M,2,100,L,6,0.10674,0.011393428,0.0234,0.00054756,2.883178659,3.515361032,1.585320748,1.650619338,NA,NA,NA
LR503,J3,M,5,75,L,6,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,NA,NA,NA
LR504,J3,M,5,100,S,6,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,NA,NA,NA
LR505,K1,M,3,75,S,6,0.05418,0.002935472,0.021525,0.000463326,0.616556735,0.306305014,1.34945015,1.272591319,NA,NA,NA
LR506,K1,F,3,100,S,6,0.07224,0.005218618,0.0287,0.00082369,1.809343573,1.905102052,2.357421091,2.741897881,NA,NA,NA
LR507,K1,F,4,75,L,6,0.052013333,0.002705387,0.00611,3.73E-05,0.780904775,0.532551156,-0.516740203,-0.532478362,NA,NA,NA
LR508,K1,F,4,100,S,6,0.056108,0.003148108,0.006591,4.34E-05,0.989100935,0.774334385,-0.455541815,-0.507039793,NA,NA,NA
LR509,K1,F,1,50,L,6,0.0300375,0.000902251,0.002937,8.63E-06,-0.336471572,-0.452195544,-0.920445993,-0.652010028,NA,NA,NA
LR510,K1,F,1,75,S,6,0.030375,0.000922641,0.00297,8.82E-06,-0.319311152,-0.441059952,-0.916247351,-0.651198344,NA,NA,NA
LR511,K1,F,1,100,L,6,0.060075,0.003609006,0.005874,3.45E-05,1.190805779,1.026044619,-0.546766855,-0.544254922,NA,NA,NA
LR512,K1,F,2,75,S,6,0.05337,0.002848357,0.0117,0.00013689,0.849885442,0.610631365,0.194484305,-0.117921552,NA,NA,NA
LR513,K2,F,5,100,S,6,0.026754,0.000715777,0.016464,0.000271063,-0.503423388,-0.554034593,0.800615531,0.44077174,53,2.22,0.072279505
LR514,K2,F,3,50,S,6,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,50,1.65,-0.066223183
LR515,K2,F,1,75,S,6,0.030375,0.000922641,0.00297,8.82E-06,-0.319311152,-0.441059952,-0.916247351,-0.651198344,NA,NA,NA
LR516,K2,M,4,75,S,6,0.03984,0.001587226,0.00468,2.19E-05,-0.001848105,-0.205236656,-0.769611299,-0.708443527,38,0.76,-0.096202062
LR517,K2,F,3,50,S,6,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,NA,NA,NA
LR518,K2,M,4,50,S,6,0.02656,0.000705434,0.00312,9.73E-06,-0.574541012,-0.539799749,-0.965855636,-0.763051464,36,0.61,-0.169241999
LR519,K2,F,4,50,S,6,0.028054,0.000787027,0.0032955,1.09E-05,-0.437323994,-0.515122829,-0.874833473,-0.64270633,NA,NA,NA
LR520,K2,F,1,75,S,6,0.030375,0.000922641,0.00297,8.82E-06,-0.319311152,-0.441059952,-0.916247351,-0.651198344,53,1.67,-0.212404065
LR521,K3,F,1,100,S,6,0.0405,0.00164025,0.00396,1.57E-05,0.195501438,-0.049152135,-0.790288091,-0.622630547,NA,NA,NA
LR522,K3,F,3,50,S,6,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,NA,NA,NA
LR523,K3,F,2,100,S,6,0.07116,0.005063746,0.0156,0.00024336,1.75443023,1.820521804,0.69068745,0.325417084,NA,NA,NA
LR524,K3,M,3,50,S,6,0.03612,0.001304654,0.01435,0.000205923,-0.162271118,-0.312448064,0.446851996,0.117409963,NA,NA,NA
LR525,K3,F,5,75,L,6,0.03276,0.001073218,0.02016,0.000406426,-0.198044186,-0.358825332,1.270863435,1.004420164,59,2.45,-0.120364904
LR526,K3,F,2,50,L,6,0.044475,0.001978026,0.00975,9.51E-05,0.397613048,0.135317479,-0.053617268,-0.292090302,58,2.52,-0.045774094
LR527,K3,F,3,50,S,6,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,54,1.69,-0.25125765
LR528,K3,F,5,75,S,6,0.02002,0.0004008,0.01232,0.000151782,-0.84581825,-0.726052988,0.273367882,-0.055911606,54,2.15,-0.010518336
LR529,K1,M,2,75,S,6,0.07931375,0.006290671,0.0173875,0.000302325,1.700436278,1.579310164,0.828962365,0.55004592,NA,NA,NA
LR530,K1,F,4,75,L,6,0.052013333,0.002705387,0.00611,3.73E-05,0.780904775,0.532551156,-0.516740203,-0.532478362,NA,NA,NA
LR531,K1,F,2,75,S,6,0.05337,0.002848357,0.0117,0.00013689,0.849885442,0.610631365,0.194484305,-0.117921552,NA,NA,NA
LR532,K1,M,4,75,S,6,0.03984,0.001587226,0.00468,2.19E-05,-0.001848105,-0.205236656,-0.769611299,-0.708443527,NA,NA,NA
LR533,K1,F,4,100,S,6,0.056108,0.003148108,0.006591,4.34E-05,0.989100935,0.774334385,-0.455541815,-0.507039793,NA,NA,NA
LR534,K1,F,2,50,S,6,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,NA,NA,NA
LR535,K1,F,2,100,S,6,0.07116,0.005063746,0.0156,0.00024336,1.75443023,1.820521804,0.69068745,0.325417084,NA,NA,NA
LR536,K1,F,5,100,L,6,0.04368,0.001907942,0.02688,0.000722534,0.357190726,0.097042502,2.125859623,2.320686619,NA,NA,NA
LR537,K2,M,5,100,L,6,0.04368,0.001907942,0.02688,0.000722534,0.163749843,-0.083552929,2.023096577,2.43587321,NA,NA,NA
LR538,K2,F,4,50,L,6,0.034694,0.001203674,0.0040755,1.66E-05,-0.099708626,-0.287579395,-0.775592844,-0.61876596,NA,NA,NA
LR539,K2,M,1,100,L,6,0.0675,0.00455625,0.0066,4.36E-05,1.19097462,0.92124879,-0.528079807,-0.611247863,NA,NA,NA
LR540,K2,F,2,100,S,6,0.07116,0.005063746,0.0156,0.00024336,1.75443023,1.820521804,0.69068745,0.325417084,NA,NA,NA
LR541,K2,M,1,50,L,6,0.03375,0.001139063,0.0033,1.09E-05,-0.264476102,-0.375275395,-0.943212059,-0.757865326,NA,NA,NA
LR542,K2,M,4,75,L,6,0.04482,0.002008832,0.005265,2.77E-05,0.212911734,-0.04527398,-0.696019673,-0.68233422,NA,NA,NA
LR543,K2,F,2,100,L,6,0.08895,0.007912102,0.0195,0.00038025,2.658975018,3.376094523,1.186890595,0.895423901,NA,NA,NA
LR544,K2,M,1,75,L,6,0.050625,0.002562891,0.00495,2.45E-05,0.463249259,0.164943047,-0.735645933,-0.696774716,NA,NA,NA
LR545,K3,F,4,75,L,6,0.052013333,0.002705387,0.00611,3.73E-05,0.780904775,0.532551156,-0.516740203,-0.532478362,NA,NA,NA
LR546,K3,M,1,50,L,6,0.03375,0.001139063,0.0033,1.09E-05,-0.264476102,-0.375275395,-0.943212059,-0.757865326,NA,NA,NA
LR547,K3,M,2,100,S,6,0.1058505,0.011204328,0.023205,0.000538472,2.844819446,3.443614088,1.560790206,1.609833923,NA,NA,NA
LR548,K3,M,4,100,S,6,0.05312,0.002821734,0.00624,3.89E-05,0.570844801,0.263151371,-0.573366962,-0.631992416,NA,NA,NA
LR549,K3,M,5,75,L,6,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,NA,NA,NA
LR550,K3,F,5,75,S,6,0.02002,0.0004008,0.01232,0.000151782,-0.84581825,-0.726052988,0.273367882,-0.055911606,NA,NA,NA
LR551,K3,M,3,100,S,6,0.07224,0.005218618,0.0287,0.00082369,1.395384588,1.172559628,2.252048304,2.889844319,NA,NA,NA
LR552,K3,M,1,50,L,6,0.03375,0.001139063,0.0033,1.09E-05,-0.264476102,-0.375275395,-0.943212059,-0.757865326,NA,NA,NA
LR553,L1,F,2,100,S,6,0.07116,0.005063746,0.0156,0.00024336,1.75443023,1.820521804,0.69068745,0.325417084,NA,NA,NA
LR554,L1,F,5,75,L,6,0.03276,0.001073218,0.02016,0.000406426,-0.198044186,-0.358825332,1.270863435,1.004420164,NA,NA,NA
LR555,L1,M,5,50,S,6,0.01638,0.000268304,0.01008,0.000101606,-1.013548074,-0.705652428,-0.090303978,-0.350747181,NA,NA,NA
LR556,L1,F,1,50,S,6,0.02025,0.000410063,0.00198,3.92E-06,-0.834123742,-0.720994186,-1.042206611,-0.671603914,NA,NA,NA
LR557,L1,M,2,100,L,6,0.10674,0.011393428,0.0234,0.00054756,2.883178659,3.515361032,1.585320748,1.650619338,NA,NA,NA
LR558,L1,M,2,100,S,6,0.1058505,0.011204328,0.023205,0.000538472,2.844819446,3.443614088,1.560790206,1.609833923,NA,NA,NA
LR559,L1,M,3,75,S,6,0.05418,0.002935472,0.021525,0.000463326,0.616556735,0.306305014,1.34945015,1.272591319,NA,NA,NA
LR560,L1,M,3,50,S,6,0.03612,0.001304654,0.01435,0.000205923,-0.162271118,-0.312448064,0.446851996,0.117409963,NA,NA,NA
LR561,L2,F,5,50,S,6,0.013377,0.000178944,0.008232,6.78E-05,-1.183586155,-0.84721521,-0.2467548,-0.405753134,NA,NA,NA
LR562,L2,F,3,75,S,6,0.05418,0.002935472,0.021525,0.000463326,0.891070449,0.658207482,1.444534535,1.241350458,NA,NA,NA
LR563,L2,F,1,100,S,6,0.0405,0.00164025,0.00396,1.57E-05,0.195501438,-0.049152135,-0.790288091,-0.622630547,NA,NA,NA
LR564,L2,F,4,75,S,6,0.042053333,0.001768483,0.00494,2.44E-05,0.274481723,0.020879756,-0.665601147,-0.586312339,NA,NA,NA
LR565,L2,F,2,75,S,6,0.05337,0.002848357,0.0117,0.00013689,0.849885442,0.610631365,0.194484305,-0.117921552,NA,NA,NA
LR566,L2,F,3,100,S,6,0.07224,0.005218618,0.0287,0.00082369,1.809343573,1.905102052,2.357421091,2.741897881,NA,NA,NA
LR567,L2,F,2,50,S,6,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,NA,NA,NA
LR568,L2,F,1,100,S,6,0.0405,0.00164025,0.00396,1.57E-05,0.195501438,-0.049152135,-0.790288091,-0.622630547,NA,NA,NA
LR569,L3,F,4,100,S,6,0.056108,0.003148108,0.006591,4.34E-05,0.989100935,0.774334385,-0.455541815,-0.507039793,NA,NA,NA
LR570,L3,M,5,50,L,6,0.02184,0.000476986,0.01344,0.000180634,-0.77808849,-0.626475824,0.332376133,0.003917186,NA,NA,NA
LR571,L3,F,3,75,L,6,0.0600495,0.003605942,0.023856875,0.00056915,1.189509214,1.024371276,1.741222666,1.681999164,NA,NA,NA
LR572,L3,M,2,75,L,6,0.080055,0.006408803,0.01755,0.000308002,1.732402288,1.624130946,0.849404483,0.57552334,NA,NA,NA
LR573,L3,M,3,75,L,6,0.05418,0.002935472,0.021525,0.000463326,0.616556735,0.306305014,1.34945015,1.272591319,NA,NA,NA
LR574,L3,M,1,75,L,6,0.050625,0.002562891,0.00495,2.45E-05,0.463249259,0.164943047,-0.735645933,-0.696774716,NA,NA,NA
LR575,L3,F,4,75,S,6,0.042053333,0.001768483,0.00494,2.44E-05,0.274481723,0.020879756,-0.665601147,-0.586312339,NA,NA,NA
LR576,L3,F,5,50,S,6,0.013377,0.000178944,0.008232,6.78E-05,-1.183586155,-0.84721521,-0.2467548,-0.405753134,NA,NA,NA
LR577,L1,M,1,75,L,6,0.050625,0.002562891,0.00495,2.45E-05,0.463249259,0.164943047,-0.735645933,-0.696774716,NA,NA,NA
LR578,L1,M,1,50,L,6,0.03375,0.001139063,0.0033,1.09E-05,-0.264476102,-0.375275395,-0.943212059,-0.757865326,NA,NA,NA
LR579,L1,F,1,75,S,6,0.030375,0.000922641,0.00297,8.82E-06,-0.319311152,-0.441059952,-0.916247351,-0.651198344,NA,NA,NA
LR580,L1,F,4,50,S,6,0.028054,0.000787027,0.0032955,1.09E-05,-0.437323994,-0.515122829,-0.874833473,-0.64270633,NA,NA,NA
LR581,L1,M,4,50,S,6,0.02656,0.000705434,0.00312,9.73E-06,-0.574541012,-0.539799749,-0.965855636,-0.763051464,NA,NA,NA
LR582,L1,F,3,100,L,6,0.080367,0.006458855,0.03192875,0.001019445,2.222566479,2.58243271,2.76822004,3.557017207,NA,NA,NA
LR583,L1,F,4,100,L,6,0.069388,0.004814695,0.008151,6.64E-05,1.664331671,1.684507576,-0.257060557,-0.411278731,NA,NA,NA
LR584,L1,M,5,100,L,6,0.04368,0.001907942,0.02688,0.000722534,0.163749843,-0.083552929,2.023096577,2.43587321,NA,NA,NA
LR585,L2,M,5,100,S,6,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,NA,NA,NA
LR586,L2,M,4,75,S,6,0.03984,0.001587226,0.00468,2.19E-05,-0.001848105,-0.205236656,-0.769611299,-0.708443527,NA,NA,NA
LR587,L2,F,4,75,S,6,0.042053333,0.001768483,0.00494,2.44E-05,0.274481723,0.020879756,-0.665601147,-0.586312339,54,2.05,-0.058146385
LR588,L2,F,5,75,S,6,0.02002,0.0004008,0.01232,0.000151782,-0.84581825,-0.726052988,0.273367882,-0.055911606,54.5,1.82,-0.202177504
LR589,L2,M,2,100,S,6,0.1058505,0.011204328,0.023205,0.000538472,2.844819446,3.443614088,1.560790206,1.609833923,NA,NA,NA
LR590,L2,M,4,50,S,6,0.02656,0.000705434,0.00312,9.73E-06,-0.574541012,-0.539799749,-0.965855636,-0.763051464,NA,NA,NA
LR591,L2,M,5,50,S,6,0.01638,0.000268304,0.01008,0.000101606,-1.013548074,-0.705652428,-0.090303978,-0.350747181,47.5,1.37,-0.11290079
LR592,L2,F,2,75,S,6,0.05337,0.002848357,0.0117,0.00013689,0.849885442,0.610631365,0.194484305,-0.117921552,56.5,2.01,-0.200745731
LR593,L3,F,5,50,L,6,0.02184,0.000476986,0.01344,0.000180634,-0.753279098,-0.684445526,0.415867246,0.06422746,NA,NA,NA
LR594,L3,M,1,50,S,6,0.0199125,0.000396508,0.001947,3.79E-06,-0.861210898,-0.657010201,-1.113416282,-0.789725296,46.5,1.79,0.212282865
LR595,L3,F,3,50,S,6,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,NA,NA,NA
LR596,L3,M,2,50,S,6,0.05292525,0.002801082,0.0116025,0.000134618,0.562446311,0.25531574,0.101222947,-0.202594879,47.5,1.24,-0.212600151
LR597,L3,M,3,50,S,6,0.03612,0.001304654,0.01435,0.000205923,-0.162271118,-0.312448064,0.446851996,0.117409963,NA,NA,NA
LR598,L3,M,2,50,S,6,0.05292525,0.002801082,0.0116025,0.000134618,0.562446311,0.25531574,0.101222947,-0.202594879,NA,NA,NA
LR599,L3,F,3,100,S,6,0.07224,0.005218618,0.0287,0.00082369,1.809343573,1.905102052,2.357421091,2.741897881,NA,NA,NA
LR600,L3,M,4,100,S,6,0.05312,0.002821734,0.00624,3.89E-05,0.570844801,0.263151371,-0.573366962,-0.631992416,49,1.59,-0.048404003
LR001,A1,M,5,75,L,7,0.0329056,0.001082779,0.0202496,0.000410046,-0.300890401,-0.39663026,1.189007825,1.033479643,49.5,1.54,-0.234493038
LR002,A1,F,5,50,S,7,0.01638,0.000268304,0.01008,0.000101606,-1.030896554,-0.798413031,-0.011630848,-0.264843318,59.5,2.59,0.082557046
LR003,A1,F,5,50,S,7,0.01638,0.000268304,0.01008,0.000101606,-1.030896554,-0.798413031,-0.011630848,-0.264843318,54.5,2.05,-0.054506858
LR004,A1,M,4,100,S,7,0.05312,0.002821734,0.00624,3.89E-05,0.570844801,0.263151371,-0.573366962,-0.631992416,NA,NA,NA
LR005,A1,M,4,75,S,7,0.040017067,0.001601366,0.0047008,2.21E-05,0.005787814,-0.19987176,-0.766994708,-0.707567951,51,1.8,-0.111395412
LR006,A1,F,5,50,S,7,0.01638,0.000268304,0.01008,0.000101606,-1.030896554,-0.798413031,-0.011630848,-0.264843318,47.5,1.83,-0.016497786
LR007,A1,F,2,75,L,7,0.067009,0.004490206,0.01469,0.000215796,1.543369779,1.507294392,0.574906716,0.210641221,64.5,3.2,0.2051074
LR008,A1,F,4,50,L,7,0.03652,0.00133371,0.00429,1.84E-05,-0.0068644,-0.216562831,-0.748301671,-0.611294119,NA,NA,NA
LR009,A1,F,4,75,L,7,0.055023467,0.003027582,0.0064636,4.18E-05,0.933957109,0.708511518,-0.471751118,-0.51396532,51,1.55,-0.260927146
LR010,A1,M,5,50,L,7,0.02184,0.000476986,0.01344,0.000180634,-0.77808849,-0.626475824,0.332376133,0.003917186,53,2.02,-0.038485562
LR011,A2,M,1,50,S,7,0.02025,0.000410063,0.00198,3.92E-06,-0.846656391,-0.651867261,-1.10926496,-0.789143718,NA,NA,NA
LR012,A2,F,4,75,S,7,0.0450192,0.002026728,0.0052884,2.80E-05,0.425283271,0.161915103,-0.621273666,-0.571473591,51.5,1.32,-0.432304474
LR013,A2,F,3,100,L,7,0.0903,0.00815409,0.035875,0.001287016,2.727616697,3.508251434,3.270307646,4.671176708,57.5,2.66,0.146914093
LR014,A2,F,4,50,S,7,0.02988,0.000892814,0.00351,1.23E-05,-0.344479767,-0.457349373,-0.8475423,-0.636627756,3.75,0.53,1.542993483
LR015,A2,M,1,75,S,7,0.03051,0.00093086,0.0029832,8.90E-06,-0.404199372,-0.454270259,-0.983064755,-0.766798445,NA,NA,NA
LR016,A2,F,5,50,S,7,0.01638,0.000268304,0.01008,0.000101606,-1.030896554,-0.798413031,-0.011630848,-0.264843318,56,2.08,-0.069907021
LR017,A2,F,3,75,S,7,0.0544208,0.002961623,0.021620667,0.000467453,0.903314091,0.672489328,1.456706398,1.258535191,NA,NA,NA
LR018,A2,M,5,100,S,7,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,NA,NA,NA
LR019,A2,M,4,100,S,7,0.05312,0.002821734,0.00624,3.89E-05,0.570844801,0.263151371,-0.573366962,-0.631992416,NA,NA,NA
LR020,A2,F,5,100,S,7,0.03276,0.001073218,0.02016,0.000406426,-0.198044186,-0.358825332,1.270863435,1.004420164,NA,NA,NA
LR021,A3,M,4,50,L,7,0.02988,0.000892814,0.00351,1.23E-05,-0.431367785,-0.468705395,-0.916794552,-0.751447278,NA,NA,NA
LR022,A3,M,2,100,L,7,0.1219208,0.014864681,0.026728,0.000714386,3.53784255,4.832398544,2.003975334,2.399306357,NA,NA,NA
LR023,A3,M,2,100,L,7,0.1219208,0.014864681,0.026728,0.000714386,3.53784255,4.832398544,2.003975334,2.399306357,51.5,2.14,0.050869618
LR024,A3,M,5,75,S,7,0.0246792,0.000609063,0.0151872,0.000230651,-0.655649507,-0.576364132,0.552169791,0.228385067,47,1.72,-0.066824909
LR025,A3,F,1,75,L,7,0.05949,0.00353906,0.0058168,3.38E-05,1.161061052,0.987845008,-0.554044501,-0.547039373,NA,NA,NA
LR026,A3,M,1,75,S,7,0.03051,0.00093086,0.0029832,8.90E-06,-0.404199372,-0.454270259,-0.983064755,-0.766798445,NA,NA,NA
LR027,A3,F,3,100,L,7,0.0903,0.00815409,0.035875,0.001287016,2.727616697,3.508251434,3.270307646,4.671176708,NA,NA,NA
LR028,A3,M,4,50,L,7,0.02988,0.000892814,0.00351,1.23E-05,-0.431367785,-0.468705395,-0.916794552,-0.751447278,NA,NA,NA
LR029,A3,F,4,50,L,7,0.03652,0.00133371,0.00429,1.84E-05,-0.0068644,-0.216562831,-0.748301671,-0.611294119,53.5,1.93,-0.094413287
LR030,A3,F,3,50,L,7,0.04515,0.002038522,0.0179375,0.000321754,0.431933887,0.16835616,0.988091258,0.6518479,NA,NA,NA
LR031,A1,F,2,50,S,7,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,NA,NA,NA
LR032,A1,F,5,50,L,7,0.02184,0.000476986,0.01344,0.000180634,-0.753279098,-0.684445526,0.415867246,0.06422746,NA,NA,NA
LR033,A1,M,2,50,L,7,0.0609604,0.00371617,0.013364,0.000178596,0.908957863,0.602511759,0.322815511,-0.005229015,48,1.99,0.055778476
LR034,A1,M,4,50,S,7,0.02656,0.000705434,0.00312,9.73E-06,-0.574541012,-0.539799749,-0.965855636,-0.763051464,50,1.51,-0.265244188
LR035,A1,F,2,75,S,7,0.0536072,0.002873732,0.011752,0.00013811,0.861946039,0.624489414,0.201100347,-0.1128415,NA,NA,NA
LR036,A1,F,3,100,S,7,0.07224,0.005218618,0.0287,0.00082369,1.809343573,1.905102052,2.357421091,2.741897881,NA,NA,NA
LR037,A1,F,1,75,L,7,0.05949,0.00353906,0.0058168,3.38E-05,1.161061052,0.987845008,-0.554044501,-0.547039373,55,2.42,0.101354243
LR038,A1,M,5,50,L,7,0.02184,0.000476986,0.01344,0.000180634,-0.77808849,-0.626475824,0.332376133,0.003917186,NA,NA,NA
LR039,A2,F,2,50,S,7,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,56.5,2.46,0.088088237
LR040,A2,M,4,50,S,7,0.02656,0.000705434,0.00312,9.73E-06,-0.574541012,-0.539799749,-0.965855636,-0.763051464,42,0.85,-0.647684773
LR041,A2,M,1,100,S,7,0.0405,0.00164025,0.00396,1.57E-05,0.026614042,-0.185118676,-0.860185609,-0.736361431,NA,NA,NA
LR042,A2,M,3,75,S,7,0.0544208,0.002961623,0.021620667,0.000467453,0.626941106,0.316227036,1.361484834,1.2911126,48,1.5,-0.226891054
LR043,A2,F,3,75,L,7,0.068026,0.004627537,0.027025833,0.000730396,1.595079844,1.582294974,2.144414185,2.353423807,NA,NA,NA
