FID,Shelf_stack,Sex,Diet,Level,Size,Batch,P_day,P2_day,L_day,L2_day,ZP,ZP2,ZL,ZL2,Ln,Wt,CI
LR288,F3,F,5,50,S,8,0.01638,0.000268304,0.01008,0.000101606,-1.033528376,-0.801000023,-0.013213623,-0.266261238,52,1.79,-0.137599055
LR289,F1,F,4,100,L,8,0.07304,0.005334842,0.00858,7.36E-05,1.847855489,1.968454473,-0.20382185,-0.382748066,NA,NA,NA
LR290,F1,F,4,100,S,8,0.05976,0.003571258,0.00702,4.93E-05,1.172515254,1.004449933,-0.402054406,-0.483820333,52,1.96,-0.046870201
LR291,F1,F,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,63,4.08,0.221925264
LR292,F1,F,4,75,L,8,0.05478,0.003000848,0.006435,4.14E-05,0.919262666,0.692654277,-0.476391614,-0.516679218,NA,NA,NA
LR293,F1,F,2,100,L,8,0.08895,0.007912102,0.0195,0.00038025,2.656941569,3.377227938,1.183806043,0.892717394,NA,NA,NA
LR294,F1,F,1,75,L,8,0.06075,0.003690562,0.00594,3.53E-05,1.222860648,1.069663496,-0.539292329,-0.542051268,62,4.09,0.263092472
LR295,F1,F,5,75,L,8,0.03276,0.001073218,0.02016,0.000406426,-0.200540947,-0.361020554,1.267673662,1.001592606,60.5,3.17,0.067544909
LR296,F1,F,5,75,S,8,0.02457,0.000603685,0.01512,0.000228614,-0.617034662,-0.617675153,0.62723002,0.262009811,NA,NA,NA
LR297,F2,F,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,61,2.9,-0.041392927
LR298,F2,F,2,75,L,8,0.0667125,0.004450558,0.014625,0.000213891,1.526077226,1.485090034,0.564329305,0.200771663,64,3.58,0.053081627
LR299,F2,M,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,NA,NA,NA
LR300,F2,M,1,50,L,8,0.03375,0.001139063,0.0033,1.09E-05,-0.265472598,-0.376018348,-0.943849609,-0.75723867,NA,NA,NA
LR301,F2,F,5,50,S,8,0.01638,0.000268304,0.01008,0.000101606,-1.033528376,-0.801000023,-0.013213623,-0.266261238,NA,NA,NA
LR302,F2,M,5,75,L,8,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,NA,NA,NA
LR303,F2,M,3,50,L,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,54,2.97,0.277419459
LR304,F2,M,5,75,S,8,0.02457,0.000603685,0.01512,0.000228614,-0.660687388,-0.578629793,0.54387829,0.219332129,50.5,1.53,-0.223715541
LR305,F3,M,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,54,2.2,-0.022685134
LR306,F3,F,5,75,S,8,0.02457,0.000603685,0.01512,0.000228614,-0.617034662,-0.617675153,0.62723002,0.262009811,NA,NA,NA
LR307,F3,F,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.836723654,-0.723512726,-1.042498048,-0.672571751,NA,NA,NA
LR308,F3,F,2,50,S,8,0.03558,0.001265936,0.0078,6.08E-05,-0.057132855,-0.255677669,-0.302938128,-0.435987778,NA,NA,NA
LR309,F3,F,1,50,L,8,0.0405,0.00164025,0.00396,1.57E-05,0.193068497,-0.05107137,-0.790895189,-0.623574578,NA,NA,NA
LR310,F3,M,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.846670819,-0.651905564,-1.109991811,-0.78854793,NA,NA,NA
LR311,F3,M,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.025126512,-0.186346337,-0.860778508,-0.735707947,NA,NA,NA
LR312,F3,M,1,75,L,8,0.050625,0.002562891,0.00495,2.45E-05,0.461025177,0.162823083,-0.736171857,-0.696234955,NA,NA,NA
LR313,G1,F,1,75,S,8,0.030375,0.000922641,0.00297,8.82E-06,-0.321827579,-0.443328463,-0.916696619,-0.652190924,NA,NA,NA
LR314,G1,M,2,75,S,8,0.080055,0.006408803,0.01755,0.000308003,1.728037298,1.618291529,0.84973098,0.575436831,53,2.71,0.231039233
LR315,G1,M,4,50,S,8,0.02656,0.000705434,0.00312,9.73E-06,-0.575014465,-0.540123332,-0.966505364,-0.762486784,44,1.34,-0.022890881
LR316,G1,F,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.836723654,-0.723512726,-1.042498048,-0.672571751,60,2.97,0.022457547
LR317,G1,F,5,50,L,8,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,NA,NA,NA
LR318,G1,M,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.025126512,-0.186346337,-0.860778508,-0.735707947,NA,NA,NA
LR319,G1,F,5,50,L,8,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,NA,NA,NA
LR320,G1,F,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.193068497,-0.05107137,-0.790895189,-0.623574578,NA,NA,NA
LR321,G2,F,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.836723654,-0.723512726,-1.042498048,-0.672571751,NA,NA,NA
LR322,G2,M,3,75,S,8,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,NA,NA,NA
LR323,G2,F,2,75,S,8,0.05337,0.002848357,0.0117,0.00013689,0.84755862,0.609300143,0.192643262,-0.119502643,NA,NA,NA
LR324,G2,F,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.836723654,-0.723512726,-1.042498048,-0.672571751,NA,NA,NA
LR325,G2,F,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.354784005,0.095253559,2.121598519,2.316397222,NA,NA,NA
LR326,G2,F,4,50,L,8,0.03652,0.00133371,0.00429,1.84E-05,-0.009330158,-0.218631266,-0.748961379,-0.612344326,NA,NA,NA
LR327,G2,M,5,50,S,8,0.01638,0.000268304,0.01008,0.000101606,-1.013280975,-0.705553254,-0.090482845,-0.350370803,NA,NA,NA
LR328,G2,M,3,75,L,8,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,54.5,2.82,0.203291007
LR329,G3,M,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,NA,NA,NA
LR330,G3,M,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,NA,NA,NA
LR331,G3,M,4,50,S,8,0.02656,0.000705434,0.00312,9.73E-06,-0.575014465,-0.540123332,-0.966505364,-0.762486784,52.5,2.22,0.054535407
LR332,G3,M,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,52,2.06,0.002891308
LR333,G3,M,2,50,S,8,0.05337,0.002848357,0.0117,0.00013689,0.579202149,0.270856432,0.113418949,-0.192102046,54.5,2.52,0.090813024
LR334,G3,M,4,75,S,8,0.03984,0.001587226,0.00468,2.19E-05,-0.003287623,-0.206413036,-0.770155489,-0.70789743,52,1.69,-0.195086146
LR335,G3,M,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.025126512,-0.186346337,-0.860778508,-0.735707947,NA,NA,NA
LR336,G3,M,4,75,S,8,0.03984,0.001587226,0.00468,2.19E-05,-0.003287623,-0.206413036,-0.770155489,-0.70789743,NA,NA,NA
LR337,G1,M,1,50,L,8,0.03375,0.001139063,0.0033,1.09E-05,-0.265472598,-0.376018348,-0.943849609,-0.75723867,NA,NA,NA
LR338,G1,F,4,75,L,8,0.05478,0.003000848,0.006435,4.14E-05,0.919262666,0.692654277,-0.476391614,-0.516679218,NA,NA,NA
LR339,G1,M,1,75,S,8,0.030375,0.000922641,0.00297,8.82E-06,-0.410772153,-0.4579223,-0.98538516,-0.76656865,NA,NA,NA
LR340,G1,M,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.846670819,-0.651905564,-1.109991811,-0.78854793,NA,NA,NA
LR341,G1,F,5,50,S,8,0.01638,0.000268304,0.01008,0.000101606,-1.033528376,-0.801000023,-0.013213623,-0.266261238,NA,NA,NA
LR342,G1,F,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.193068497,-0.05107137,-0.790895189,-0.623574578,NA,NA,NA
LR343,G1,F,5,75,L,8,0.03276,0.001073218,0.02016,0.000406426,-0.200540947,-0.361020554,1.267673662,1.001592606,58,2.9,0.080644696
LR344,G1,F,3,75,S,8,0.05418,0.002935472,0.021525,0.000463326,0.888750306,0.656918661,1.441127149,1.238259766,NA,NA,NA
LR345,G2,M,2,75,L,8,0.0933975,0.008723093,0.020475,0.000419226,2.302454873,2.494124379,1.217886996,1.074335083,NA,NA,NA
LR346,G2,F,2,50,L,8,0.044475,0.001978026,0.00975,9.51E-05,0.395212882,0.133562647,-0.055147433,-0.293321986,NA,NA,NA
LR347,G2,M,4,50,L,8,0.02988,0.000892814,0.00351,1.23E-05,-0.432082755,-0.469210197,-0.917417895,-0.750958876,47.5,1.38,-0.178696329
LR348,G2,M,3,75,S,8,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,51,2.38,0.194275639
LR349,G2,F,4,100,S,8,0.05976,0.003571258,0.00702,4.93E-05,1.172515254,1.004449933,-0.402054406,-0.483820333,NA,NA,NA
LR350,G2,M,5,75,S,8,0.02457,0.000603685,0.01512,0.000228614,-0.660687388,-0.578629793,0.54387829,0.219332129,NA,NA,NA
LR351,G2,M,1,75,S,8,0.030375,0.000922641,0.00297,8.82E-06,-0.410772153,-0.4579223,-0.98538516,-0.76656865,NA,NA,NA
LR352,G2,M,5,75,S,8,0.02457,0.000603685,0.01512,0.000228614,-0.660687388,-0.578629793,0.54387829,0.219332129,57.5,2.32,-0.12154721
LR353,G3,M,4,100,L,8,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,NA,NA,NA
LR354,G3,F,1,100,L,8,0.081,0.006561,0.00792,6.27E-05,2.252652799,2.638692965,-0.28768947,-0.428085008,NA,NA,NA
LR355,G3,F,2,50,L,8,0.044475,0.001978026,0.00975,9.51E-05,0.395212882,0.133562647,-0.055147433,-0.293321986,NA,NA,NA
LR356,G3,F,4,50,L,8,0.03652,0.00133371,0.00429,1.84E-05,-0.009330158,-0.218631266,-0.748961379,-0.612344326,NA,NA,NA
LR357,G3,F,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.354784005,0.095253559,2.121598519,2.316397222,NA,NA,NA
LR358,G3,M,4,75,L,8,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,NA,NA,NA
LR359,G3,M,1,75,L,8,0.050625,0.002562891,0.00495,2.45E-05,0.461025177,0.162823083,-0.736171857,-0.696234955,NA,NA,NA
LR360,G3,M,3,50,L,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,61,3.61,0.177604108
LR361,H1,M,4,100,L,8,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,53.5,2.15,-0.023163792
LR362,H1,F,4,100,L,8,0.07304,0.005334842,0.00858,7.36E-05,1.847855489,1.968454473,-0.20382185,-0.382748066,59,2.93,0.049569563
LR363,H1,M,4,100,L,8,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,49.5,1.73,-0.052462255
LR364,H1,F,3,100,L,8,0.0903,0.00815409,0.035875,0.001287016,2.725594379,3.509502631,3.26461252,4.664276868,NA,NA,NA
LR365,H1,F,5,75,L,8,0.03276,0.001073218,0.02016,0.000406426,-0.200540947,-0.361020554,1.267673662,1.001592606,NA,NA,NA
LR366,H1,M,4,75,L,8,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,52.5,2.24,0.063504077
LR367,H1,M,3,50,L,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,57,2.85,0.105339231
LR368,H1,M,3,50,L,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,59.5,3.21,0.120416858
LR369,H2,F,1,50,L,8,0.0405,0.00164025,0.00396,1.57E-05,0.193068497,-0.05107137,-0.790895189,-0.623574578,58,2.82,0.052670844
LR370,H2,F,2,100,S,8,0.07116,0.005063746,0.0156,0.00024336,1.752250094,1.820268861,0.688224652,0.323343623,NA,NA,NA
LR371,H2,F,1,75,L,8,0.06075,0.003690562,0.00594,3.53E-05,1.222860648,1.069663496,-0.539292329,-0.542051268,NA,NA,NA
LR372,H2,M,3,75,L,8,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,NA,NA,NA
LR373,H2,M,2,50,L,8,0.062265,0.00387693,0.01365,0.000186322,0.962147199,0.660115351,0.358856293,0.029628517,NA,NA,NA
LR374,H2,M,2,50,L,8,0.062265,0.00387693,0.01365,0.000186322,0.962147199,0.660115351,0.358856293,0.029628517,51,2.33,0.173043419
LR375,H2,F,4,50,L,8,0.03652,0.00133371,0.00429,1.84E-05,-0.009330158,-0.218631266,-0.748961379,-0.612344326,NA,NA,NA
LR376,H2,M,4,75,L,8,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,NA,NA,NA
LR377,H3,M,4,100,L,8,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,NA,NA,NA
LR378,H3,M,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.846670819,-0.651905564,-1.109991811,-0.78854793,NA,NA,NA
LR379,H3,M,5,50,L,8,0.02184,0.000476986,0.01344,0.000180634,-0.778218584,-0.626578471,0.332424579,0.00411461,57,3.05,0.173161828
LR380,H3,M,3,50,L,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,60,3.4,0.157671026
LR381,H3,M,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.162030982,-0.08503948,2.024054271,2.43484353,NA,NA,NA
LR382,H3,F,1,75,L,8,0.06075,0.003690562,0.00594,3.53E-05,1.222860648,1.069663496,-0.539292329,-0.542051268,NA,NA,NA
LR383,H3,M,3,100,L,8,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,57,3.31,0.254968426
LR384,H3,M,3,50,L,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,55,2.98,0.236377726
LR385,H1,M,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.162030982,-0.08503948,2.024054271,2.43484353,56,2.35,-0.044733228
LR386,H1,M,4,100,S,8,0.05312,0.002821734,0.00624,3.89E-05,0.568439219,0.260781075,-0.573805614,-0.631642786,50.5,1.61,-0.172749097
LR387,H1,F,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.200540947,-0.361020554,1.267673662,1.001592606,NA,NA,NA
LR388,H1,F,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.200540947,-0.361020554,1.267673662,1.001592606,57,2.83,0.098296949
LR389,H1,F,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.354784005,0.095253559,2.121598519,2.316397222,53.5,2.21,0.004360881
LR390,H1,M,3,75,S,8,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,49,1.73,-0.027894531
LR391,H1,M,4,75,L,8,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,52,1.53,-0.294546939
LR392,H1,M,2,100,L,8,0.12453,0.015507721,0.0273,0.00074529,3.642762547,5.061736943,2.076917699,2.536917099,NA,NA,NA
LR393,H2,F,2,50,S,8,0.03558,0.001265936,0.0078,6.08E-05,-0.057132855,-0.255677669,-0.302938128,-0.435987778,NA,NA,NA
LR394,H2,M,2,50,L,8,0.062265,0.00387693,0.01365,0.000186322,0.962147199,0.660115351,0.358856293,0.029628517,54.5,2.32,0.008121308
LR395,H2,M,4,100,L,8,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,49,2.17,0.198711228
LR396,H2,F,1,75,S,8,0.030375,0.000922641,0.00297,8.82E-06,-0.321827579,-0.443328463,-0.916696619,-0.652190924,NA,NA,NA
LR397,H2,F,4,75,S,8,0.04482,0.002008832,0.005265,2.77E-05,0.412757489,0.150401723,-0.625066031,-0.573662348,NA,NA,NA
LR398,H2,F,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.193068497,-0.05107137,-0.790895189,-0.623574578,NA,NA,NA
LR399,H2,M,4,100,L,8,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,NA,NA,NA
LR400,H2,F,4,75,S,8,0.04482,0.002008832,0.005265,2.77E-05,0.412757489,0.150401723,-0.625066031,-0.573662348,52,1.66,-0.212997072
LR401,H3,F,1,100,L,8,0.081,0.006561,0.00792,6.27E-05,2.252652799,2.638692965,-0.28768947,-0.428085008,NA,NA,NA
LR402,H3,M,2,100,L,8,0.12453,0.015507721,0.0273,0.00074529,3.642762547,5.061736943,2.076917699,2.536917099,53.5,2.56,0.151375624
LR403,H3,M,4,100,S,8,0.05312,0.002821734,0.00624,3.89E-05,0.568439219,0.260781075,-0.573805614,-0.631642786,NA,NA,NA
LR404,H3,M,5,75,L,8,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,NA,NA,NA
LR405,H3,M,3,75,L,8,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,57,2.38,-0.074879275
LR406,H3,M,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,NA,NA,NA
LR407,H3,F,4,100,S,8,0.05976,0.003571258,0.00702,4.93E-05,1.172515254,1.004449933,-0.402054406,-0.483820333,55.5,2.33,-0.031577004
LR408,H3,M,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.846670819,-0.651905564,-1.109991811,-0.78854793,NA,NA,NA
LR409,I1,F,1,100,L,8,0.081,0.006561,0.00792,6.27E-05,2.252652799,2.638692965,-0.28768947,-0.428085008,NA,NA,NA
LR410,I1,F,2,75,L,8,0.0667125,0.004450558,0.014625,0.000213891,1.526077226,1.485090034,0.564329305,0.200771663,NA,NA,NA
LR411,I1,F,1,75,L,8,0.06075,0.003690562,0.00594,3.53E-05,1.222860648,1.069663496,-0.539292329,-0.542051268,NA,NA,NA
LR412,I1,M,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.162030982,-0.08503948,2.024054271,2.43484353,NA,NA,NA
LR413,I1,M,2,100,S,8,0.10674,0.011393428,0.0234,0.00054756,2.876872448,3.50470089,1.586043011,1.649985877,56.5,2.75,0.090941991
LR414,I1,F,3,100,L,8,0.0903,0.00815409,0.035875,0.001287016,2.725594379,3.509502631,3.26461252,4.664276868,NA,NA,NA
LR415,I1,M,2,50,S,8,0.05337,0.002848357,0.0117,0.00013689,0.579202149,0.270856432,0.113418949,-0.192102046,50,1.86,-0.004327983
LR416,I1,M,3,100,L,8,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,NA,NA,NA
LR417,I2,F,2,100,L,8,0.08895,0.007912102,0.0195,0.00038025,2.656941569,3.377227938,1.183806043,0.892717394,NA,NA,NA
LR418,I2,F,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.354784005,0.095253559,2.121598519,2.316397222,NA,NA,NA
LR419,I2,F,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.807172343,1.904924489,2.352869834,2.737140688,NA,NA,NA
LR420,I2,M,2,50,L,8,0.062265,0.00387693,0.01365,0.000186322,0.962147199,0.660115351,0.358856293,0.029628517,56.5,2.85,0.126660074
LR421,I2,M,2,100,S,8,0.10674,0.011393428,0.0234,0.00054756,2.876872448,3.50470089,1.586043011,1.649985877,53.5,2.66,0.189694489
LR422,I2,M,2,75,L,8,0.0933975,0.008723093,0.020475,0.000419226,2.302454873,2.494124379,1.217886996,1.074335083,NA,NA,NA
LR423,I2,M,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,52.5,2.46,0.157189561
LR424,I2,M,1,75,L,8,0.050625,0.002562891,0.00495,2.45E-05,0.461025177,0.162823083,-0.736171857,-0.696234955,NA,NA,NA
LR425,I3,M,2,100,S,8,0.10674,0.011393428,0.0234,0.00054756,2.876872448,3.50470089,1.586043011,1.649985877,NA,NA,NA
LR426,I3,M,4,100,S,8,0.05312,0.002821734,0.00624,3.89E-05,0.568439219,0.260781075,-0.573805614,-0.631642786,NA,NA,NA
LR427,I3,M,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,53,1.91,-0.11880616
LR428,I3,F,4,50,L,8,0.03652,0.00133371,0.00429,1.84E-05,-0.009330158,-0.218631266,-0.748961379,-0.612344326,NA,NA,NA
LR429,I3,M,5,75,S,8,0.02457,0.000603685,0.01512,0.000228614,-0.660687388,-0.578629793,0.54387829,0.219332129,54,1.86,-0.190566007
LR430,I3,M,3,100,L,8,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,54,2.32,0.030424691
LR431,I3,F,3,100,L,8,0.0903,0.00815409,0.035875,0.001287016,2.725594379,3.509502631,3.26461252,4.664276868,NA,NA,NA
LR432,I3,F,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,NA,NA,NA
LR433,I1,F,3,75,L,8,0.067725,0.004586676,0.02690625,0.000723946,1.577566833,1.559494412,2.124934163,2.322270228,64,3.2,-0.059130364
LR434,I1,F,3,75,L,8,0.067725,0.004586676,0.02690625,0.000723946,1.577566833,1.559494412,2.124934163,2.322270228,66.5,3.83,0.02785581
LR435,I1,F,1,50,L,8,0.0405,0.00164025,0.00396,1.57E-05,0.193068497,-0.05107137,-0.790895189,-0.623574578,66,3.17,-0.143013922
LR436,I1,F,4,100,S,8,0.05976,0.003571258,0.00702,4.93E-05,1.172515254,1.004449933,-0.402054406,-0.483820333,NA,NA,NA
LR437,I1,F,3,50,L,8,0.04515,0.002038522,0.0179375,0.000321754,0.429539287,0.166630774,0.985255806,0.649411907,NA,NA,NA
LR438,I1,M,1,50,L,8,0.03375,0.001139063,0.0033,1.09E-05,-0.265472598,-0.376018348,-0.943849609,-0.75723867,48,1.36,-0.218634627
LR439,I1,M,3,75,L,8,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,NA,NA,NA
LR440,I1,M,2,75,S,8,0.080055,0.006408803,0.01755,0.000308003,1.728037298,1.618291529,0.84973098,0.575436831,NA,NA,NA
LR441,I2,M,1,75,L,8,0.050625,0.002562891,0.00495,2.45E-05,0.461025177,0.162823083,-0.736171857,-0.696234955,NA,NA,NA
LR442,I2,M,2,100,S,8,0.10674,0.011393428,0.0234,0.00054756,2.876872448,3.50470089,1.586043011,1.649985877,56,2.71,0.097800078
LR443,I2,F,3,50,L,8,0.04515,0.002038522,0.0179375,0.000321754,0.429539287,0.166630774,0.985255806,0.649411907,NA,NA,NA
LR444,I2,F,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.836723654,-0.723512726,-1.042498048,-0.672571751,58,2.37,-0.121176086
LR445,I2,M,4,100,L,8,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,46,1.39,-0.093825568
LR446,I2,F,4,50,L,8,0.03652,0.00133371,0.00429,1.84E-05,-0.009330158,-0.218631266,-0.748961379,-0.612344326,NA,NA,NA
LR447,I2,F,4,75,L,8,0.05478,0.003000848,0.006435,4.14E-05,0.919262666,0.692654277,-0.476391614,-0.516679218,NA,NA,NA
LR448,I2,F,3,50,L,8,0.04515,0.002038522,0.0179375,0.000321754,0.429539287,0.166630774,0.985255806,0.649411907,NA,NA,NA
LR449,I3,F,1,50,L,8,0.0405,0.00164025,0.00396,1.57E-05,0.193068497,-0.05107137,-0.790895189,-0.623574578,NA,NA,NA
LR450,I3,F,4,50,S,8,0.02988,0.000892814,0.00351,1.23E-05,-0.347000276,-0.459632401,-0.848077657,-0.637716377,58.5,2.4,-0.129369105
LR451,I3,F,1,50,L,8,0.0405,0.00164025,0.00396,1.57E-05,0.193068497,-0.05107137,-0.790895189,-0.623574578,64.5,3.39,-0.020283254
LR452,I3,M,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,56.5,2.93,0.154343503
LR453,I3,M,3,50,L,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,62.5,3.57,0.107676045
LR454,I3,M,1,50,L,8,0.03375,0.001139063,0.0033,1.09E-05,-0.265472598,-0.376018348,-0.943849609,-0.75723867,59.5,3.39,0.174975843
LR455,I3,M,4,100,L,8,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,NA,NA,NA
LR456,I3,M,2,50,L,8,0.062265,0.00387693,0.01365,0.000186322,0.962147199,0.660115351,0.358856293,0.029628517,63.5,2.98,-0.111378168
LR457,J1,F,4,100,L,8,0.07304,0.005334842,0.00858,7.36E-05,1.847855489,1.968454473,-0.20382185,-0.382748066,65,2.98,-0.167876454
LR458,J1,F,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,NA,NA,NA
LR459,J1,M,2,100,S,8,0.10674,0.011393428,0.0234,0.00054756,2.876872448,3.50470089,1.586043011,1.649985877,56.5,2.13,-0.164536941
LR460,J1,M,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,52,2.33,0.126053593
LR461,J1,F,4,100,S,8,0.05976,0.003571258,0.00702,4.93E-05,1.172515254,1.004449933,-0.402054406,-0.483820333,56,2.11,-0.152460609
LR462,J1,M,4,75,L,8,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,NA,NA,NA
LR463,J1,M,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.025126512,-0.186346337,-0.860778508,-0.735707947,NA,NA,NA
LR464,J1,M,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,58.5,2.68,-0.019021048
LR465,J2,M,4,100,S,8,0.05312,0.002821734,0.00624,3.89E-05,0.568439219,0.260781075,-0.573805614,-0.631642786,52,2.01,-0.021679953
LR466,J2,F,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.354784005,0.095253559,2.121598519,2.316397222,NA,NA,NA
LR467,J2,F,4,50,L,8,0.05478,0.003000848,0.006435,4.14E-05,0.919262666,0.692654277,-0.476391614,-0.516679218,NA,NA,NA
LR468,J2,F,4,100,L,8,0.07304,0.005334842,0.00858,7.36E-05,1.847855489,1.968454473,-0.20382185,-0.382748066,NA,NA,NA
LR469,J2,F,4,50,S,8,0.02988,0.000892814,0.00351,1.23E-05,-0.347000276,-0.459632401,-0.848077657,-0.637716377,NA,NA,NA
